,experiment,layer_id,numModules,Perplexity,jaccard
1,1,1,1,1.00,1.00
2,1,2,1,1.00,1.00
3,1,3,1,1.00,1.00
4,1,4,1,1.00,1.00
5,1,5,3,1.07,1.00
6,1,6,1,1.00,1.00
7,1,7,1,1.00,1.00
8,1,8,1,1.00,0.81
9,1,9,2,1.09,1.00
10,1,10,3,1.06,1.00
11,1,11,1,1.00,0.99
12,1,12,1,1.00,0.99
13,1,13,2,1.09,1.00
14,1,14,2,1.72,0.71
15,1,15,1,1.00,1.00
16,1,16,3,1.41,1.00
17,1,17,1,1.00,1.00
18,1,18,2,1.19,1.00
19,1,19,3,1.25,1.00
20,1,20,2,1.53,0.58
21,1,21,1,1.00,1.00
22,1,22,3,1.10,1.00
23,1,23,2,1.06,0.98
24,1,24,3,1.08,1.00
25,1,25,1,1.00,1.00
26,1,26,1,1.00,0.99
27,1,27,1,1.00,0.99
28,1,28,1,1.00,1.00
29,1,29,2,1.05,1.00
30,1,30,1,1.00,1.00
31,1,31,1,1.00,1.00
32,1,32,1,1.00,1.00
33,2,1,1,1.00,1.00
34,2,2,1,1.00,1.00
35,2,3,1,1.00,1.00
36,2,4,1,1.00,1.00
37,2,5,3,1.07,1.00
38,2,6,1,1.00,1.00
39,2,7,1,1.00,1.00
40,2,8,2,1.50,1.00
41,2,9,2,1.09,1.00
42,2,10,4,1.09,1.00
43,2,11,2,1.03,1.00
44,2,12,2,1.09,0.98
45,2,13,2,1.09,1.00
46,2,14,1,1.00,1.00
47,2,15,1,1.00,1.00
48,2,16,3,1.41,1.00
49,2,17,1,1.00,1.00
50,2,18,2,1.19,1.00
51,2,19,3,1.25,1.00
52,2,20,2,1.62,1.00
53,2,21,1,1.00,1.00
54,2,22,3,1.10,1.00
55,2,23,2,1.06,1.00
56,2,24,3,1.08,1.00
57,2,25,1,1.00,1.00
58,2,26,2,1.03,1.00
59,2,27,2,1.02,0.99
60,2,28,1,1.00,1.00
61,2,29,2,1.05,1.00
62,2,30,2,1.06,0.98
63,2,31,1,1.00,1.00
64,2,32,1,1.00,1.00
65,3,1,2,1.04,0.99
66,3,2,1,1.00,1.00
67,3,3,1,1.00,1.00
68,3,4,2,1.03,0.99
69,3,5,4,1.15,0.98
70,3,6,3,1.07,0.98
71,3,7,2,1.02,1.00
72,3,8,2,1.06,0.79
73,3,9,2,1.09,1.00
74,3,10,4,1.08,1.00
75,3,11,2,1.03,1.00
76,3,12,1,1.00,0.99
77,3,13,2,1.09,1.00
78,3,14,1,1.00,1.00
79,3,15,1,1.00,1.00
80,3,16,3,1.41,1.00
81,3,17,1,1.00,1.00
82,3,18,2,1.19,1.00
83,3,19,3,1.25,1.00
84,3,20,2,1.62,1.00
85,3,21,1,1.00,1.00
86,3,22,3,1.10,1.00
87,3,23,2,1.06,0.98
88,3,24,2,1.06,1.00
89,3,25,1,1.00,1.00
90,3,26,1,1.00,0.99
91,3,27,2,1.04,1.00
92,3,28,1,1.00,1.00
93,3,29,2,1.05,1.00
94,3,30,1,1.00,1.00
95,3,31,1,1.00,1.00
96,3,32,1,1.00,1.00
97,4,1,1,1.00,1.00
98,4,2,1,1.00,1.00
99,4,3,1,1.00,1.00
100,4,4,1,1.00,1.00
101,4,5,3,1.07,1.00
102,4,6,2,1.05,0.99
103,4,7,1,1.00,1.00
104,4,8,1,1.00,0.81
105,4,9,2,1.09,1.00
106,4,10,4,1.08,1.00
107,4,11,1,1.00,0.99
108,4,12,1,1.00,0.99
109,4,13,2,1.09,1.00
110,4,14,1,1.00,1.00
111,4,15,1,1.00,1.00
112,4,16,3,1.41,1.00
113,4,17,1,1.00,1.00
114,4,18,2,1.19,1.00
115,4,19,3,1.25,1.00
116,4,20,2,1.53,0.58
117,4,21,1,1.00,1.00
118,4,22,3,1.10,1.00
119,4,23,2,1.06,1.00
120,4,24,3,1.08,1.00
121,4,25,1,1.00,1.00
122,4,26,1,1.00,0.99
123,4,27,1,1.00,0.99
124,4,28,2,1.08,0.98
125,4,29,2,1.05,1.00
126,4,30,1,1.00,1.00
127,4,31,1,1.00,1.00
128,4,32,1,1.00,1.00
129,5,1,1,1.00,1.00
130,5,2,1,1.00,1.00
131,5,3,1,1.00,1.00
132,5,4,1,1.00,1.00
133,5,5,4,1.10,0.99
134,5,6,2,1.05,0.99
135,5,7,1,1.00,1.00
136,5,8,1,1.00,0.81
137,5,9,2,1.09,1.00
138,5,10,4,1.08,1.00
139,5,11,2,1.03,1.00
140,5,12,2,1.04,1.00
141,5,13,2,1.09,1.00
142,5,14,1,1.00,1.00
143,5,15,1,1.00,1.00
144,5,16,3,1.41,1.00
145,5,17,1,1.00,1.00
146,5,18,2,1.19,1.00
147,5,19,3,1.25,1.00
148,5,20,2,1.53,0.58
149,5,21,1,1.00,1.00
150,5,22,3,1.10,1.00
151,5,23,2,1.06,1.00
152,5,24,3,1.08,1.00
153,5,25,1,1.00,1.00
154,5,26,2,1.03,1.00
155,5,27,2,1.04,1.00
156,5,28,2,1.11,0.97
157,5,29,2,1.08,0.99
158,5,30,1,1.00,1.00
159,5,31,1,1.00,1.00
160,5,32,1,1.00,1.00
161,6,1,1,1.00,1.00
162,6,2,1,1.00,1.00
163,6,3,1,1.00,1.00
164,6,4,1,1.00,1.00
165,6,5,3,1.07,1.00
166,6,6,1,1.00,1.00
167,6,7,1,1.00,1.00
168,6,8,2,1.11,0.82
169,6,9,3,1.83,0.72
170,6,10,4,1.08,1.00
171,6,11,2,1.06,0.99
172,6,12,2,1.04,1.00
173,6,13,2,1.09,1.00
174,6,14,1,1.00,1.00
175,6,15,1,1.00,1.00
176,6,16,3,1.41,1.00
177,6,17,1,1.00,1.00
178,6,18,2,1.19,1.00
179,6,19,3,1.25,1.00
180,6,20,2,1.62,1.00
181,6,21,1,1.00,1.00
182,6,22,3,1.10,1.00
183,6,23,2,1.06,1.00
184,6,24,3,1.08,1.00
185,6,25,1,1.00,1.00
186,6,26,1,1.00,0.99
187,6,27,2,1.04,1.00
188,6,28,2,1.08,0.98
189,6,29,2,1.05,1.00
190,6,30,1,1.00,1.00
191,6,31,1,1.00,1.00
192,6,32,1,1.00,1.00
193,7,1,1,1.00,1.00
194,7,2,1,1.00,1.00
195,7,3,1,1.00,1.00
196,7,4,1,1.00,1.00
197,7,5,3,1.07,1.00
198,7,6,1,1.00,1.00
199,7,7,1,1.00,1.00
200,7,8,1,1.00,0.81
201,7,9,2,1.09,1.00
202,7,10,3,1.06,1.00
203,7,11,1,1.00,0.99
204,7,12,1,1.00,0.99
205,7,13,2,1.09,1.00
206,7,14,1,1.00,1.00
207,7,15,1,1.00,1.00
208,7,16,3,1.41,1.00
209,7,17,1,1.00,1.00
210,7,18,2,1.19,1.00
211,7,19,3,1.25,1.00
212,7,20,2,1.62,1.00
213,7,21,1,1.00,1.00
214,7,22,3,1.10,1.00
215,7,23,2,1.09,0.99
216,7,24,3,1.08,1.00
217,7,25,2,1.03,0.99
218,7,26,2,1.03,1.00
219,7,27,2,1.02,0.99
220,7,28,2,1.08,0.98
221,7,29,2,1.05,1.00
222,7,30,1,1.00,1.00
223,7,31,1,1.00,1.00
224,7,32,1,1.00,1.00
225,8,1,1,1.00,1.00
226,8,2,1,1.00,1.00
227,8,3,1,1.00,1.00
228,8,4,1,1.00,1.00
229,8,5,3,1.07,1.00
230,8,6,1,1.00,1.00
231,8,7,1,1.00,1.00
232,8,8,2,1.50,1.00
233,8,9,2,1.09,1.00
234,8,10,4,1.08,1.00
235,8,11,2,1.06,0.99
236,8,12,2,1.06,0.99
237,8,13,2,1.09,1.00
238,8,14,1,1.00,1.00
239,8,15,1,1.00,1.00
240,8,16,3,1.41,1.00
241,8,17,1,1.00,1.00
242,8,18,2,1.19,1.00
243,8,19,3,1.25,1.00
244,8,20,2,1.62,1.00
245,8,21,1,1.00,1.00
246,8,22,3,1.10,1.00
247,8,23,2,1.03,0.98
248,8,24,3,1.08,1.00
249,8,25,1,1.00,1.00
250,8,26,2,1.03,1.00
251,8,27,2,1.02,0.99
252,8,28,1,1.00,1.00
253,8,29,2,1.05,1.00
254,8,30,1,1.00,1.00
255,8,31,1,1.00,1.00
256,8,32,1,1.00,1.00
257,9,1,1,1.00,1.00
258,9,2,1,1.00,1.00
259,9,3,1,1.00,1.00
260,9,4,1,1.00,1.00
261,9,5,3,1.07,1.00
262,9,6,1,1.00,1.00
263,9,7,1,1.00,1.00
264,9,8,2,1.44,0.96
265,9,9,2,1.09,1.00
266,9,10,4,1.08,1.00
267,9,11,2,1.03,1.00
268,9,12,2,1.04,1.00
269,9,13,2,1.09,1.00
270,9,14,1,1.00,1.00
271,9,15,1,1.00,1.00
272,9,16,3,1.41,1.00
273,9,17,1,1.00,1.00
274,9,18,2,1.19,1.00
275,9,19,3,1.25,1.00
276,9,20,2,1.62,1.00
277,9,21,1,1.00,1.00
278,9,22,3,1.10,1.00
279,9,23,2,1.06,1.00
280,9,24,3,1.08,1.00
281,9,25,2,1.03,0.99
282,9,26,2,1.03,1.00
283,9,27,2,1.04,1.00
284,9,28,2,1.08,0.98
285,9,29,2,1.05,1.00
286,9,30,1,1.00,1.00
287,9,31,1,1.00,1.00
288,9,32,1,1.00,1.00
289,10,1,1,1.00,1.00
290,10,2,1,1.00,1.00
291,10,3,1,1.00,1.00
292,10,4,1,1.00,1.00
293,10,5,3,1.07,1.00
294,10,6,1,1.00,1.00
295,10,7,1,1.00,1.00
296,10,8,1,1.00,0.81
297,10,9,2,1.09,1.00
298,10,10,3,1.06,1.00
299,10,11,1,1.00,0.99
300,10,12,1,1.00,0.99
301,10,13,2,1.09,1.00
302,10,14,1,1.00,1.00
303,10,15,1,1.00,1.00
304,10,16,3,1.41,1.00
305,10,17,1,1.00,1.00
306,10,18,2,1.19,1.00
307,10,19,3,1.25,1.00
308,10,20,1,1.00,0.75
309,10,21,1,1.00,1.00
310,10,22,3,1.10,1.00
311,10,23,1,1.00,0.98
312,10,24,3,1.08,1.00
313,10,25,2,1.03,0.99
314,10,26,1,1.00,0.99
315,10,27,2,1.04,0.99
316,10,28,2,1.08,0.98
317,10,29,1,1.00,0.99
318,10,30,1,1.00,1.00
319,10,31,1,1.00,1.00
320,10,32,1,1.00,1.00
321,11,1,1,1.00,1.00
322,11,2,1,1.00,1.00
323,11,3,1,1.00,1.00
324,11,4,1,1.00,1.00
325,11,5,3,1.07,1.00
326,11,6,1,1.00,1.00
327,11,7,1,1.00,1.00
328,11,8,1,1.00,0.81
329,11,9,2,1.09,1.00
330,11,10,3,1.06,1.00
331,11,11,1,1.00,0.99
332,11,12,1,1.00,0.99
333,11,13,2,1.09,1.00
334,11,14,1,1.00,1.00
335,11,15,1,1.00,1.00
336,11,16,3,1.41,1.00
337,11,17,1,1.00,1.00
338,11,18,2,1.19,1.00
339,11,19,3,1.25,1.00
340,11,20,2,1.62,1.00
341,11,21,1,1.00,1.00
342,11,22,3,1.10,1.00
343,11,23,1,1.00,0.98
344,11,24,3,1.08,1.00
345,11,25,1,1.00,1.00
346,11,26,2,1.03,1.00
347,11,27,2,1.04,0.99
348,11,28,2,1.08,0.98
349,11,29,2,1.05,1.00
350,11,30,1,1.00,1.00
351,11,31,1,1.00,1.00
352,11,32,1,1.00,1.00
353,12,1,1,1.00,1.00
354,12,2,1,1.00,1.00
355,12,3,1,1.00,1.00
356,12,4,1,1.00,1.00
357,12,5,3,1.07,1.00
358,12,6,1,1.00,1.00
359,12,7,1,1.00,1.00
360,12,8,1,1.00,0.81
361,12,9,2,1.09,1.00
362,12,10,3,1.06,1.00
363,12,11,1,1.00,0.99
364,12,12,1,1.00,0.99
365,12,13,2,1.09,1.00
366,12,14,1,1.00,1.00
367,12,15,1,1.00,1.00
368,12,16,3,1.41,1.00
369,12,17,1,1.00,1.00
370,12,18,2,1.19,1.00
371,12,19,3,1.25,1.00
372,12,20,2,1.62,1.00
373,12,21,1,1.00,1.00
374,12,22,3,1.10,1.00
375,12,23,2,1.03,0.99
376,12,24,3,1.08,1.00
377,12,25,1,1.00,1.00
378,12,26,2,1.03,1.00
379,12,27,2,1.04,0.99
380,12,28,2,1.08,0.98
381,12,29,2,1.05,1.00
382,12,30,2,1.06,0.98
383,12,31,1,1.00,1.00
384,12,32,1,1.00,1.00
385,13,1,1,1.00,1.00
386,13,2,1,1.00,1.00
387,13,3,1,1.00,1.00
388,13,4,1,1.00,1.00
389,13,5,3,1.07,1.00
390,13,6,2,1.05,0.99
391,13,7,1,1.00,1.00
392,13,8,2,1.06,0.79
393,13,9,2,1.09,1.00
394,13,10,3,1.06,1.00
395,13,11,1,1.00,0.99
396,13,12,2,1.04,1.00
397,13,13,2,1.09,1.00
398,13,14,1,1.00,1.00
399,13,15,1,1.00,1.00
400,13,16,3,1.41,1.00
401,13,17,1,1.00,1.00
402,13,18,2,1.19,1.00
403,13,19,3,1.25,1.00
404,13,20,2,1.62,1.00
405,13,21,1,1.00,1.00
406,13,22,3,1.10,1.00
407,13,23,2,1.06,0.98
408,13,24,3,1.08,1.00
409,13,25,1,1.00,1.00
410,13,26,2,1.03,1.00
411,13,27,2,1.04,0.99
412,13,28,1,1.00,1.00
413,13,29,2,1.05,1.00
414,13,30,2,1.06,0.98
415,13,31,1,1.00,1.00
416,13,32,1,1.00,1.00
417,14,1,1,1.00,1.00
418,14,2,1,1.00,1.00
419,14,3,1,1.00,1.00
420,14,4,1,1.00,1.00
421,14,5,3,1.07,1.00
422,14,6,2,1.05,0.99
423,14,7,1,1.00,1.00
424,14,8,1,1.00,0.81
425,14,9,2,1.09,1.00
426,14,10,4,1.08,1.00
427,14,11,2,1.03,1.00
428,14,12,2,1.06,0.99
429,14,13,2,1.09,1.00
430,14,14,1,1.00,1.00
431,14,15,1,1.00,1.00
432,14,16,3,1.41,1.00
433,14,17,1,1.00,1.00
434,14,18,2,1.19,1.00
435,14,19,3,1.25,1.00
436,14,20,2,1.62,1.00
437,14,21,1,1.00,1.00
438,14,22,3,1.10,1.00
439,14,23,2,1.06,1.00
440,14,24,3,1.08,1.00
441,14,25,1,1.00,1.00
442,14,26,2,1.03,1.00
443,14,27,2,1.02,0.99
444,14,28,2,1.08,0.98
445,14,29,2,1.05,1.00
446,14,30,1,1.00,1.00
447,14,31,1,1.00,1.00
448,14,32,1,1.00,1.00
449,15,1,3,1.10,0.97
450,15,2,2,1.21,0.93
451,15,3,1,1.00,1.00
452,15,4,5,1.29,0.93
453,15,5,5,1.16,0.98
454,15,6,4,1.10,0.98
455,15,7,3,1.04,0.99
456,15,8,4,1.23,0.80
457,15,9,2,1.09,1.00
458,15,10,4,1.08,1.00
459,15,11,2,1.03,1.00
460,15,12,2,1.04,1.00
461,15,13,2,1.09,1.00
462,15,14,2,1.72,0.71
463,15,15,1,1.00,1.00
464,15,16,3,1.41,1.00
465,15,17,1,1.00,1.00
466,15,18,2,1.19,1.00
467,15,19,3,1.25,1.00
468,15,20,2,1.62,1.00
469,15,21,1,1.00,1.00
470,15,22,3,1.10,1.00
471,15,23,3,1.07,0.99
472,15,24,3,1.08,1.00
473,15,25,2,1.03,0.99
474,15,26,2,1.03,1.00
475,15,27,4,1.06,0.99
476,15,28,1,1.00,1.00
477,15,29,2,1.05,1.00
478,15,30,1,1.00,1.00
479,15,31,1,1.00,1.00
480,15,32,1,1.00,1.00
481,16,1,3,1.10,0.97
482,16,2,2,1.21,0.93
483,16,3,1,1.00,1.00
484,16,4,5,1.43,0.89
485,16,5,5,1.16,0.98
486,16,6,4,1.10,0.98
487,16,7,3,1.04,0.99
488,16,8,4,1.65,0.97
489,16,9,2,1.09,1.00
490,16,10,4,1.08,1.00
491,16,11,4,1.10,0.99
492,16,12,2,1.06,0.99
493,16,13,2,1.09,1.00
494,16,14,2,1.72,0.71
495,16,15,2,1.19,0.94
496,16,16,3,1.41,1.00
497,16,17,1,1.00,1.00
498,16,18,2,1.19,1.00
499,16,19,3,1.25,1.00
500,16,20,2,1.62,1.00
501,16,21,1,1.00,1.00
502,16,22,3,1.10,1.00
503,16,23,3,1.07,0.99
504,16,24,3,1.08,1.00
505,16,25,1,1.00,1.00
506,16,26,2,1.03,1.00
507,16,27,4,1.06,0.99
508,16,28,1,1.00,1.00
509,16,29,2,1.05,1.00
510,16,30,2,1.06,0.98
511,16,31,1,1.00,1.00
512,16,32,1,1.00,1.00
513,17,1,1,1.00,1.00
514,17,2,1,1.00,1.00
515,17,3,1,1.00,1.00
516,17,4,1,1.00,1.00
517,17,5,3,1.07,1.00
518,17,6,1,1.00,1.00
519,17,7,1,1.00,1.00
520,17,8,1,1.00,0.81
521,17,9,2,1.09,1.00
522,17,10,3,1.06,1.00
523,17,11,1,1.00,0.99
524,17,12,1,1.00,0.99
525,17,13,2,1.09,1.00
526,17,14,1,1.00,1.00
527,17,15,1,1.00,1.00
528,17,16,3,1.41,1.00
529,17,17,1,1.00,1.00
530,17,18,2,1.19,1.00
531,17,19,3,1.25,1.00
532,17,20,1,1.00,0.75
533,17,21,1,1.00,1.00
534,17,22,3,1.10,1.00
535,17,23,2,1.06,1.00
536,17,24,3,1.08,1.00
537,17,25,1,1.00,1.00
538,17,26,2,1.03,1.00
539,17,27,1,1.00,0.99
540,17,28,1,1.00,1.00
541,17,29,2,1.05,1.00
542,17,30,1,1.00,1.00
543,17,31,1,1.00,1.00
544,17,32,1,1.00,1.00
545,18,1,1,1.00,1.00
546,18,2,1,1.00,1.00
547,18,3,1,1.00,1.00
548,18,4,1,1.00,1.00
549,18,5,3,1.07,1.00
550,18,6,2,1.05,0.99
551,18,7,1,1.00,1.00
552,18,8,1,1.00,0.81
553,18,9,2,1.09,1.00
554,18,10,4,1.09,1.00
555,18,11,2,1.03,1.00
556,18,12,2,1.04,0.98
557,18,13,2,1.09,1.00
558,18,14,1,1.00,1.00
559,18,15,1,1.00,1.00
560,18,16,3,1.41,1.00
561,18,17,1,1.00,1.00
562,18,18,2,1.19,1.00
563,18,19,3,1.25,1.00
564,18,20,1,1.00,0.75
565,18,21,1,1.00,1.00
566,18,22,3,1.10,1.00
567,18,23,2,1.03,0.99
568,18,24,3,1.08,1.00
569,18,25,1,1.00,1.00
570,18,26,1,1.00,0.99
571,18,27,2,1.02,0.99
572,18,28,1,1.00,1.00
573,18,29,1,1.00,0.99
574,18,30,1,1.00,1.00
575,18,31,1,1.00,1.00
576,18,32,1,1.00,1.00
577,19,1,1,1.00,1.00
578,19,2,1,1.00,1.00
579,19,3,1,1.00,1.00
580,19,4,1,1.00,1.00
581,19,5,3,1.07,1.00
582,19,6,2,1.05,0.99
583,19,7,1,1.00,1.00
584,19,8,2,1.04,0.80
585,19,9,2,1.09,1.00
586,19,10,4,1.08,1.00
587,19,11,2,1.03,1.00
588,19,12,1,1.00,0.99
589,19,13,2,1.09,1.00
590,19,14,1,1.00,1.00
591,19,15,1,1.00,1.00
592,19,16,3,1.41,1.00
593,19,17,1,1.00,1.00
594,19,18,2,1.19,1.00
595,19,19,3,1.25,1.00
596,19,20,1,1.00,0.75
597,19,21,1,1.00,1.00
598,19,22,3,1.10,1.00
599,19,23,2,1.09,0.99
600,19,24,3,1.08,1.00
601,19,25,1,1.00,1.00
602,19,26,2,1.03,1.00
603,19,27,1,1.00,0.99
604,19,28,1,1.00,1.00
605,19,29,1,1.00,0.99
606,19,30,1,1.00,1.00
607,19,31,1,1.00,1.00
608,19,32,1,1.00,1.00
609,20,1,1,1.00,1.00
610,20,2,1,1.00,1.00
611,20,3,1,1.00,1.00
612,20,4,1,1.00,1.00
613,20,5,3,1.07,1.00
614,20,6,1,1.00,1.00
615,20,7,1,1.00,1.00
616,20,8,2,1.11,0.82
617,20,9,2,1.09,1.00
618,20,10,4,1.08,1.00
619,20,11,2,1.06,0.99
620,20,12,2,1.04,1.00
621,20,13,2,1.09,1.00
622,20,14,1,1.00,1.00
623,20,15,1,1.00,1.00
624,20,16,3,1.41,1.00
625,20,17,1,1.00,1.00
626,20,18,2,1.19,1.00
627,20,19,3,1.25,1.00
628,20,20,2,1.62,1.00
629,20,21,1,1.00,1.00
630,20,22,3,1.10,1.00
631,20,23,2,1.06,1.00
632,20,24,3,1.08,1.00
633,20,25,1,1.00,1.00
634,20,26,1,1.00,0.99
635,20,27,2,1.04,0.99
636,20,28,1,1.00,1.00
637,20,29,2,1.05,1.00
638,20,30,2,1.06,0.98
639,20,31,1,1.00,1.00
640,20,32,1,1.00,1.00
641,21,1,1,1.00,1.00
642,21,2,1,1.00,1.00
643,21,3,1,1.00,1.00
644,21,4,1,1.00,1.00
645,21,5,3,1.07,1.00
646,21,6,2,1.05,0.99
647,21,7,1,1.00,1.00
648,21,8,1,1.00,0.81
649,21,9,2,1.09,1.00
650,21,10,4,1.08,1.00
651,21,11,2,1.03,1.00
652,21,12,1,1.00,0.99
653,21,13,2,1.09,1.00
654,21,14,1,1.00,1.00
655,21,15,1,1.00,1.00
656,21,16,3,1.41,1.00
657,21,17,1,1.00,1.00
658,21,18,2,1.19,1.00
659,21,19,3,1.25,1.00
660,21,20,2,1.62,1.00
661,21,21,1,1.00,1.00
662,21,22,3,1.10,1.00
663,21,23,2,1.06,0.98
664,21,24,3,1.08,1.00
665,21,25,1,1.00,1.00
666,21,26,2,1.03,1.00
667,21,27,2,1.02,0.99
668,21,28,2,1.08,0.98
669,21,29,2,1.08,0.97
670,21,30,1,1.00,1.00
671,21,31,1,1.00,1.00
672,21,32,1,1.00,1.00
673,22,1,1,1.00,1.00
674,22,2,1,1.00,1.00
675,22,3,1,1.00,1.00
676,22,4,1,1.00,1.00
677,22,5,3,1.07,1.00
678,22,6,2,1.05,0.99
679,22,7,1,1.00,1.00
680,22,8,2,1.16,0.80
681,22,9,2,1.09,1.00
682,22,10,4,1.08,1.00
683,22,11,2,1.03,1.00
684,22,12,2,1.04,1.00
685,22,13,2,1.09,1.00
686,22,14,1,1.00,1.00
687,22,15,1,1.00,1.00
688,22,16,3,1.41,1.00
689,22,17,1,1.00,1.00
690,22,18,2,1.19,1.00
691,22,19,3,1.25,1.00
692,22,20,2,1.62,1.00
693,22,21,1,1.00,1.00
694,22,22,3,1.10,1.00
695,22,23,2,1.06,1.00
696,22,24,3,1.08,1.00
697,22,25,1,1.00,1.00
698,22,26,1,1.00,0.99
699,22,27,1,1.00,0.99
700,22,28,1,1.00,1.00
701,22,29,2,1.05,1.00
702,22,30,1,1.00,1.00
703,22,31,1,1.00,1.00
704,22,32,1,1.00,1.00
705,23,1,1,1.00,1.00
706,23,2,1,1.00,1.00
707,23,3,1,1.00,1.00
708,23,4,1,1.00,1.00
709,23,5,3,1.07,1.00
710,23,6,2,1.05,0.99
711,23,7,1,1.00,1.00
712,23,8,2,1.11,0.82
713,23,9,2,1.09,1.00
714,23,10,4,1.08,1.00
715,23,11,2,1.06,0.99
716,23,12,2,1.04,1.00
717,23,13,2,1.09,1.00
718,23,14,1,1.00,1.00
719,23,15,1,1.00,1.00
720,23,16,3,1.41,1.00
721,23,17,1,1.00,1.00
722,23,18,2,1.19,1.00
723,23,19,3,1.25,1.00
724,23,20,2,1.53,0.58
725,23,21,1,1.00,1.00
726,23,22,3,1.10,1.00
727,23,23,2,1.06,1.00
728,23,24,2,1.06,1.00
729,23,25,1,1.00,1.00
730,23,26,2,1.03,1.00
731,23,27,2,1.04,1.00
732,23,28,2,1.11,0.97
733,23,29,2,1.05,1.00
734,23,30,2,1.06,0.98
735,23,31,1,1.00,1.00
736,23,32,1,1.00,1.00
737,24,1,2,1.04,0.99
738,24,2,1,1.00,1.00
739,24,3,1,1.00,1.00
740,24,4,2,1.03,0.99
741,24,5,3,1.07,1.00
742,24,6,2,1.05,0.99
743,24,7,2,1.02,1.00
744,24,8,1,1.00,0.81
745,24,9,2,1.09,1.00
746,24,10,4,1.09,1.00
747,24,11,2,1.03,1.00
748,24,12,1,1.00,0.99
749,24,13,2,1.09,1.00
750,24,14,1,1.00,1.00
751,24,15,1,1.00,1.00
752,24,16,3,1.41,1.00
753,24,17,1,1.00,1.00
754,24,18,2,1.19,1.00
755,24,19,3,1.25,1.00
756,24,20,2,1.62,1.00
757,24,21,1,1.00,1.00
758,24,22,3,1.10,1.00
759,24,23,3,1.07,0.99
760,24,24,3,1.08,1.00
761,24,25,1,1.00,1.00
762,24,26,1,1.00,0.99
763,24,27,3,1.04,1.00
764,24,28,1,1.00,1.00
765,24,29,1,1.00,0.99
766,24,30,2,1.06,0.98
767,24,31,1,1.00,1.00
768,24,32,1,1.00,1.00
769,25,1,1,1.00,1.00
770,25,2,1,1.00,1.00
771,25,3,1,1.00,1.00
772,25,4,1,1.00,1.00
773,25,5,3,1.07,1.00
774,25,6,2,1.05,0.99
775,25,7,1,1.00,1.00
776,25,8,1,1.00,0.81
777,25,9,2,1.09,1.00
778,25,10,4,1.08,1.00
779,25,11,2,1.03,0.99
780,25,12,2,1.06,0.99
781,25,13,2,1.09,1.00
782,25,14,1,1.00,1.00
783,25,15,1,1.00,1.00
784,25,16,3,1.41,1.00
785,25,17,1,1.00,1.00
786,25,18,2,1.19,1.00
787,25,19,3,1.25,1.00
788,25,20,2,1.62,1.00
789,25,21,1,1.00,1.00
790,25,22,3,1.10,1.00
791,25,23,2,1.06,1.00
792,25,24,3,1.10,0.99
793,25,25,1,1.00,1.00
794,25,26,2,1.03,1.00
795,25,27,2,1.02,0.99
796,25,28,2,1.11,0.97
797,25,29,2,1.05,1.00
798,25,30,1,1.00,1.00
799,25,31,1,1.00,1.00
800,25,32,1,1.00,1.00
801,26,1,2,1.04,0.99
802,26,2,1,1.00,1.00
803,26,3,1,1.00,1.00
804,26,4,2,1.03,0.99
805,26,5,4,1.10,0.99
806,26,6,3,1.07,0.98
807,26,7,2,1.02,1.00
808,26,8,2,1.04,0.80
809,26,9,2,1.09,1.00
810,26,10,4,1.09,1.00
811,26,11,2,1.03,1.00
812,26,12,2,1.04,1.00
813,26,13,2,1.09,1.00
814,26,14,1,1.00,1.00
815,26,15,1,1.00,1.00
816,26,16,3,1.41,1.00
817,26,17,1,1.00,1.00
818,26,18,2,1.19,1.00
819,26,19,3,1.25,1.00
820,26,20,2,1.62,1.00
821,26,21,1,1.00,1.00
822,26,22,3,1.10,1.00
823,26,23,2,1.03,0.99
824,26,24,2,1.06,1.00
825,26,25,1,1.00,1.00
826,26,26,1,1.00,0.99
827,26,27,1,1.00,0.99
828,26,28,2,1.04,0.99
829,26,29,2,1.05,1.00
830,26,30,1,1.00,1.00
831,26,31,1,1.00,1.00
832,26,32,1,1.00,1.00
833,27,1,1,1.00,1.00
834,27,2,1,1.00,1.00
835,27,3,1,1.00,1.00
836,27,4,1,1.00,1.00
837,27,5,3,1.07,1.00
838,27,6,2,1.05,0.99
839,27,7,1,1.00,1.00
840,27,8,1,1.00,0.81
841,27,9,2,1.09,1.00
842,27,10,4,1.08,1.00
843,27,11,1,1.00,0.99
844,27,12,1,1.00,0.99
845,27,13,2,1.09,1.00
846,27,14,1,1.00,1.00
847,27,15,1,1.00,1.00
848,27,16,3,1.41,1.00
849,27,17,1,1.00,1.00
850,27,18,2,1.19,1.00
851,27,19,3,1.25,1.00
852,27,20,2,1.62,1.00
853,27,21,1,1.00,1.00
854,27,22,3,1.10,1.00
855,27,23,1,1.00,0.98
856,27,24,3,1.08,1.00
857,27,25,1,1.00,1.00
858,27,26,1,1.00,0.99
859,27,27,1,1.00,0.99
860,27,28,1,1.00,1.00
861,27,29,1,1.00,0.99
862,27,30,1,1.00,1.00
863,27,31,1,1.00,1.00
864,27,32,1,1.00,1.00
865,28,1,2,1.04,0.99
866,28,2,1,1.00,1.00
867,28,3,1,1.00,1.00
868,28,4,2,1.03,0.99
869,28,5,4,1.10,0.99
870,28,6,3,1.07,0.98
871,28,7,2,1.02,1.00
872,28,8,2,1.06,0.79
873,28,9,2,1.09,1.00
