,experiment,layer_id,numModules,Perplexity,jaccard
2980,94,4,1,1,1
2981,94,5,1,1,1
2982,94,6,1,1,1
2983,94,7,1,1,1
2984,94,8,1,1,1
2985,94,9,2,1.711798227,0.709387755
2986,94,10,1,1,1
2987,94,11,1,1,1
2988,94,12,1,1,1
2989,94,13,1,1,1
2990,94,14,1,1,1
2991,94,15,1,1,1
2992,94,16,2,1.369563672,0.866213152
2993,94,17,3,2.181757576,0.634920635
2994,94,18,1,1,1
2995,94,19,2,1.614726551,0.756515775
2996,94,20,1,1,1
2997,94,21,2,1.526090273,0.7975
2998,94,22,2,1.26338125,0.91015625
2999,94,23,1,1,1
3000,94,24,1,1,1
3001,94,25,1,1,1
3002,94,26,1,1,1
3003,94,27,1,1,1
3004,94,28,1,1,1
3005,94,29,1,1,1
3006,94,30,1,1,1
3007,94,31,1,1,1
3008,94,32,1,1,1
3009,95,1,1,1,1
3010,95,2,2,1.28262695,0.902376033
3011,95,3,1,1,1
3012,95,4,1,1,1
3013,95,5,1,1,1
3014,95,6,1,1,1
3015,95,7,1,1,1
3016,95,8,2,1.432534349,0.839102217
3017,95,9,3,2.026392941,0.668979592
3018,95,10,1,1,1
3019,95,11,1,1,1
3020,95,12,1,1,1
3021,95,13,1,1,1
3022,95,14,1,1,1
3023,95,15,1,1,1
3024,95,16,5,4.198557124,0.297052154
3025,95,17,2,1.627284557,0.750566893
3026,95,18,3,2.484136333,0.509070295
3027,95,19,2,1.521175467,0.799725652
3028,95,20,1,1,1
3029,95,21,1,1,1
3030,95,22,1,1,1
3031,95,23,1,1,1
3032,95,24,1,1,1
3033,95,25,1,1,1
3034,95,26,1,1,1
3035,95,27,1,1,1
3036,95,28,1,1,1
3037,95,29,1,1,1
3038,95,30,1,1,1
3039,95,31,1,1,1
3040,95,32,1,1,1
3041,96,1,1,1,1
3042,96,2,2,1.28262695,0.902376033
3043,96,3,1,1,1
3044,96,4,1,1,1
3045,96,5,1,1,1
3046,96,6,1,1,1
3047,96,7,1,1,1
3048,96,8,1,1,1
3049,96,9,1,1,1
3050,96,10,1,1,1
3051,96,11,1,1,1
3052,96,12,1,1,1
3053,96,13,1,1,1
3054,96,14,2,1.796701742,0.665289256
3055,96,15,1,1,1
3056,96,16,1,1,1
3057,96,17,2,1.627284557,0.750566893
3058,96,18,1,1,1
3059,96,19,2,1.521175467,0.799725652
3060,96,20,1,1,1
3061,96,21,1,1,1
3062,96,22,1,1,1
3063,96,23,1,1,1
3064,96,24,1,1,1
3065,96,25,1,1,1
3066,96,26,1,1,1
3067,96,27,1,1,1
3068,96,28,1,1,1
3069,96,29,1,1,1
3070,96,30,1,1,1
3071,96,31,1,1,1
3072,96,32,1,1,1
3073,97,1,1,1,1
3074,97,2,2,1.28262695,0.902376033
3075,97,3,1,1,1
3076,97,4,1,1,1
3077,97,5,1,1,1
3078,97,6,1,1,1
3079,97,7,1,1,1
3080,97,8,1,1,1
3081,97,9,3,2.797062133,0.448571429
3082,97,10,1,1,1
3083,97,11,1,1,1
3084,97,12,1,1,1
3085,97,13,1,1,1
3086,97,14,1,1,1
3087,97,15,1,1,1
3088,97,16,5,4.136877219,0.325396825
3089,97,17,1,1,1
3090,97,18,2,1.818968512,0.653061224
3091,97,19,1,1,1
3092,97,20,1,1,1
3093,97,21,2,1.526090273,0.7975
3094,97,22,1,1,1
3095,97,23,1,1,1
3096,97,24,1,1,1
3097,97,25,1,1,1
3098,97,26,1,1,1
3099,97,27,1,1,1
3100,97,28,1,1,1
3101,97,29,1,1,1
3102,97,30,1,1,1
3103,97,31,1,1,1
3104,97,32,1,1,1
3105,98,1,1,1,1
3106,98,2,5,3.186578766,0.518595041
3107,98,3,1,1,1
3108,98,4,1,1,1
3109,98,5,1,1,1
3110,98,6,1,1,1
3111,98,7,1,1,1
3112,98,8,2,1.432534349,0.839102217
3113,98,9,2,1.768350463,0.680408163
3114,98,10,1,1,1
3115,98,11,1,1,1
3116,98,12,1,1,1
3117,98,13,1,1,1
3118,98,14,2,1.796701742,0.665289256
3119,98,15,1,1,1
3120,98,16,1,1,1
3121,98,17,1,1,1
3122,98,18,1,1,1
3123,98,19,2,1.302195976,0.894375857
3124,98,20,3,2.464977178,0.506616257
3125,98,21,2,1.526090273,0.7975
3126,98,22,1,1,1
3127,98,23,1,1,1
3128,98,24,1,1,1
3129,98,25,1,1,1
3130,98,26,1,1,1
3131,98,27,1,1,1
3132,98,28,1,1,1
3133,98,29,1,1,1
3134,98,30,1,1,1
3135,98,31,1,1,1
3136,98,32,1,1,1
3137,99,1,2,1.219590618,0.9275
3138,99,2,2,1.28262695,0.902376033
3139,99,3,1,1,1
3140,99,4,1,1,1
3141,99,5,1,1,1
3142,99,6,1,1,1
3143,99,7,1,1,1
3144,99,8,2,1.497981095,0.810167658
3145,99,9,4,3.995006958,0.253877551
3146,99,10,1,1,1
3147,99,11,1,1,1
3148,99,12,1,1,1
3149,99,13,1,1,1
3150,99,14,2,1.796701742,0.665289256
3151,99,15,1,1,1
3152,99,16,1,1,1
3153,99,17,1,1,1
3154,99,18,1,1,1
3155,99,19,2,1.521175467,0.799725652
3156,99,20,1,1,1
3157,99,21,1,1,1
3158,99,22,1,1,1
3159,99,23,1,1,1
3160,99,24,1,1,1
3161,99,25,1,1,1
3162,99,26,1,1,1
3163,99,27,1,1,1
3164,99,28,1,1,1
3165,99,29,1,1,1
3166,99,30,1,1,1
3167,99,31,1,1,1
3168,99,32,1,1,1
3169,100,1,2,1.219590618,0.9275
3170,100,2,2,1.28262695,0.902376033
3171,100,3,1,1,1
3172,100,4,1,1,1
3173,100,5,1,1,1
3174,100,6,1,1,1
3175,100,7,1,1,1
3176,100,8,2,1.497981095,0.810167658
3177,100,9,3,2.797062133,0.448571429
3178,100,10,1,1,1
3179,100,11,1,1,1
3180,100,12,1,1,1
3181,100,13,1,1,1
3182,100,14,1,1,1
3183,100,15,1,1,1
3184,100,16,4,3.388942792,0.348072562
3185,100,17,2,1.506993066,0.806122449
3186,100,18,1,1,1
3187,100,19,2,1.521175467,0.799725652
3188,100,20,1,1,1
3189,100,21,2,1.526090273,0.7975
3190,100,22,1,1,1
3191,100,23,1,1,1
3192,100,24,1,1,1
3193,100,25,1,1,1
3194,100,26,1,1,1
3195,100,27,1,1,1
3196,100,28,1,1,1
3197,100,29,1,1,1
3198,100,30,1,1,1
3199,100,31,1,1,1
3200,100,32,1,1,1
